ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,equityOnTotalAsset,equityOnLiability,epsChange,bookValuePerShareChange
GMD,4,2016,14.4,1.1,0.075,0.041,1266,17198.0,0.512,1.4,0.008,0.013
GMD,3,2016,15.7,1.2,0.075,0.041,1256,16979.0,0.541,1.5,-0.019,0.022
GMD,2,2016,14.2,1.1,0.079,0.044,1280,16609.0,0.541,1.5,-0.045,-0.03
GMD,1,2016,12.5,1.0,0.08,0.046,1340,17121.0,0.559,1.6,0.007,0.032
GMD,4,2015,13.7,1.1,0.081,0.047,1332,16589.0,0.575,1.6,0.289,0.128
GMD,3,2015,13.5,0.9,0.064,0.036,1033,14702.0,0.497,1.4,0.29,-0.004
GMD,2,2015,15.8,0.9,0.05,0.029,801,14759.0,0.525,1.5,-0.573,-0.03
GMD,1,2015,5.9,0.7,0.119,0.071,1875,15220.0,0.559,1.7,0.049,0.006
GMD,4,2014,,,0.115,0.068,1787,15132.0,0.555,1.6,0.065,0.008
GMD,3,2014,,,0.108,0.064,1678,15009.0,0.552,1.6,0.012,0.006
GMD,2,2014,,,0.108,0.063,1657,14927.0,0.535,1.5,15.222,0.073
GMD,1,2014,,,0.007,0.004,102,13913.0,0.54,1.6,-0.776,0.039
GMD,4,2013,,,0.031,0.019,457,13388.0,0.529,1.6,-0.29,-0.007
GMD,3,2013,,,0.044,0.027,643,13487.0,0.537,1.7,-0.063,0.004
GMD,2,2013,,,0.047,0.029,687,13432.0,0.537,1.7,-0.017,-0.057
GMD,1,2013,,,0.048,0.03,699,14249.0,0.607,2.0,1.08,0.041
GTT,4,2019,-0.4,-0.1,0.186,-0.227,-3812,-22729.0,-1.386,-0.6,0.016,0.046
GTT,3,2019,-0.1,0.0,0.192,-0.221,-3753,-21737.0,-1.309,-0.6,-0.005,0.045
GTT,2,2019,-0.1,0.0,0.203,-0.213,-3773,-20798.0,-1.236,-0.6,0.023,0.047
GTT,1,2019,-0.1,0.0,0.208,-0.206,-3687,-19858.0,-1.165,-0.5,-0.007,0.087
GTT,4,2018,-0.1,0.0,0.226,-0.206,-3714,-18271.0,-1.064,-0.5,-0.027,0.054
GTT,3,2018,-0.1,0.0,0.248,-0.209,-3818,-17338.0,-0.998,-0.5,-0.004,0.059
GTT,2,2018,-0.1,0.0,0.265,-0.202,-3833,-16379.0,-0.884,-0.5,-0.053,0.055
GTT,1,2018,-0.1,0.0,0.3,-0.212,-4047,-15526.0,-0.829,-0.5,0.105,0.068
GTT,4,2017,-0.1,0.0,0.302,-0.19,-3661,-14541.0,-0.769,-0.4,-0.431,0.077
GTT,3,2017,-0.1,0.0,0.662,-0.299,-6430,-13504.0,-0.706,-0.4,0.071,0.078
GTT,2,2017,-0.1,0.0,0.67,-0.276,-6003,-12531.0,-0.648,-0.4,0.242,0.093
GTT,1,2017,-0.1,0.0,0.57,-0.226,-4832,-11463.0,-0.587,-0.4,-0.155,0.178
GTT,4,2016,-0.1,0.0,1.785,-0.217,-5718,-9733.0,-0.494,-0.3,1.071,0.642
GTT,3,2016,-0.2,-0.1,3.147,-0.096,-2760,-5928.0,-0.249,-0.2,-0.013,0.102
GTT,2,2016,-0.2,-0.1,8.964,-0.096,-2797,-5382.0,-0.223,-0.2,-0.337,-0.019
GTT,1,2016,-0.3,-0.2,-14.248,-0.146,-4221,-5485.0,-0.236,-0.2,0.538,-2.649
GTT,4,2015,-0.4,0.3,-0.401,-0.078,-2745,3326.0,0.101,0.1,0.438,-0.203
GTT,3,2015,-0.7,0.3,-0.262,-0.055,-1908,4173.0,0.124,0.1,0.456,-0.123
GTT,2,2015,-1.7,0.5,-0.173,-0.037,-1310,4757.0,0.14,0.2,489.973,-0.217
GTT,1,2015,-1123.7,0.5,0.0,0.0,-2,6077.0,0.175,0.2,-1.215,-0.414
GTT,4,2014,,,0.001,0.0,12,10374.0,0.275,0.4,-0.489,-0.001
GTT,3,2014,,,0.002,0.001,24,10382.0,0.286,0.4,-0.043,0.001
GTT,2,2014,,,0.002,0.001,25,10368.0,0.287,0.4,0.101,-0.001
GTT,1,2014,,,0.002,0.001,23,10384.0,0.282,0.4,-0.071,0.006
GTT,4,2013,,,0.002,0.001,24,10318.0,0.286,0.4,-1.929,-0.003
GTT,3,2013,,,-0.003,-0.001,-26,10348.0,0.287,0.4,0.043,0.001
GTT,2,2013,,,-0.002,-0.001,-25,10334.0,0.288,0.4,-2.682,-0.002
GTT,1,2013,,,0.001,0.0,15,10350.0,0.285,0.4,-0.106,0.002
HAP,4,2022,88.5,0.4,0.005,0.005,48,11389.0,0.935,16.5,-0.894,0.005
HAP,3,2022,14.7,0.6,0.051,0.043,454,11329.0,0.824,8.5,0.035,-0.025
HAP,2,2022,15.8,0.6,0.048,0.041,439,11616.0,0.824,8.3,0.122,0.01
HAP,1,2022,31.3,1.1,0.044,0.037,391,11502.0,0.823,8.2,0.076,0.781
HAP,4,2021,37.1,2.1,0.057,0.05,363,6459.0,0.894,9.6,-0.203,-0.022
HAP,3,2021,25.4,1.8,0.072,0.062,456,6608.0,0.889,8.9,0.139,0.015
HAP,2,2021,26.6,1.6,0.064,0.054,400,6511.0,0.886,8.6,0.019,0.01
HAP,1,2021,32.0,2.0,0.062,0.053,393,6444.0,0.885,8.5,0.076,0.007
HAP,4,2020,15.4,0.9,0.058,0.05,365,6400.0,0.878,7.9,2.041,0.047
HAP,3,2020,38.2,0.8,0.02,0.016,120,6113.0,0.838,5.9,0.067,0.007
HAP,2,2020,22.2,0.4,0.018,0.015,112,6072.0,0.812,4.8,-0.102,-0.015
HAP,1,2020,17.0,0.3,0.02,0.017,125,6164.0,0.824,5.0,-0.646,-0.498
HAP,4,2019,8.5,0.2,0.029,0.024,354,12288.0,0.84,5.6,-0.327,0.0
HAP,3,2019,5.6,0.2,0.043,0.035,526,12288.0,0.815,4.7,-0.098,0.006
HAP,2,2019,5.2,0.2,0.048,0.039,583,12220.0,0.806,4.4,-0.029,-0.036
HAP,1,2019,4.6,0.2,0.049,0.041,600,12677.0,0.844,5.8,0.022,0.011
HAP,4,2018,4.4,0.2,0.048,0.04,587,12535.0,0.846,5.8,0.175,0.014
HAP,3,2018,5.6,0.2,0.041,0.035,500,12361.0,0.847,5.9,0.214,0.01
HAP,2,2018,6.7,0.2,0.034,0.028,412,12239.0,0.835,5.4,0.225,0.013
HAP,1,2018,8.2,0.2,0.028,0.022,336,12078.0,0.831,5.2,0.392,0.011
HAP,4,2017,12.9,0.3,0.02,0.015,241,11952.0,0.834,5.3,1.684,0.003
HAP,3,2017,38.3,0.3,0.008,0.005,90,11914.0,0.83,5.1,-0.248,0.003
HAP,2,2017,28.0,0.3,0.01,0.007,119,11877.0,0.827,5.0,-0.289,-0.01
HAP,1,2017,14.9,0.2,0.014,0.009,168,11993.0,0.769,3.4,-0.276,0.003
HAP,4,2016,9.6,0.2,0.019,0.012,232,11957.0,0.676,2.1,-0.277,-0.012
HAP,3,2016,9.5,0.3,0.026,0.016,322,12103.0,0.644,1.8,-0.076,0.006
HAP,2,2016,10.2,0.3,0.029,0.017,348,12037.0,0.625,1.7,-0.294,-0.029
HAP,1,2016,7.0,0.3,0.043,0.025,493,12398.0,0.61,1.6,-0.259,0.005
HAP,4,2015,5.9,0.3,0.059,0.033,666,12332.0,0.611,1.6,-0.039,0.002
HAP,3,2015,5.8,0.3,0.062,0.031,693,12310.0,0.598,1.5,-0.317,0.007
HAP,2,2015,4.4,0.4,0.092,0.045,1014,12219.0,0.583,1.4,0.375,0.171
HAP,1,2015,5.3,0.4,0.072,0.035,738,10437.0,0.541,1.2,0.476,0.027
HAP,4,2014,,,0.049,0.023,500,10163.0,0.496,1.0,0.184,0.005
HAP,3,2014,,,0.042,0.021,422,10116.0,0.419,0.7,5.446,0.043
HAP,2,2014,,,0.007,0.003,65,9702.0,0.406,0.7,-0.847,-0.029
HAP,1,2014,,,0.043,0.023,427,9991.0,0.445,0.8,0.029,0.004
HAP,4,2013,,,0.042,0.023,415,9953.0,0.441,0.8,-0.225,-0.003
HAP,3,2013,,,0.054,0.037,535,9985.0,0.624,1.7,0.071,0.006
HAP,2,2013,,,0.051,0.035,500,9928.0,0.631,1.8,1.521,0.038
HAP,1,2013,,,0.021,0.014,198,9567.0,0.642,1.9,0.047,0.002
HIG,4,2022,13.3,0.5,0.037,0.019,544,15344.0,0.478,0.9,-0.343,0.018
HIG,3,2022,9.6,0.5,0.058,0.034,829,15070.0,0.567,1.3,-11.316,0.066
HIG,2,2022,-101.5,0.6,-0.006,-0.003,-80,14141.0,0.561,1.3,-1.605,-0.035
HIG,1,2022,84.4,0.8,0.009,0.006,132,14647.0,0.598,1.5,-1.116,0.036
HIG,4,2021,-9.5,0.8,-0.08,-0.039,-1144,14142.0,0.529,1.1,-0.325,0.052
HIG,3,2021,-5.7,0.7,-0.115,-0.069,-1696,13440.0,0.591,1.4,51.254,0.012
HIG,2,2021,-312.5,0.8,-0.002,-0.001,-32,13282.0,0.618,1.6,-1.499,-0.019
HIG,1,2021,153.4,0.7,0.005,0.003,65,13541.0,0.602,1.5,-0.953,-0.073
HIG,4,2020,6.7,0.6,0.095,0.05,1397,14615.0,0.46,0.9,-0.044,-0.092
HIG,3,2020,5.9,0.5,0.095,0.058,1461,16091.0,0.611,1.6,-15.246,0.117
HIG,2,2020,-62.7,0.4,-0.007,-0.005,-102,14411.0,0.65,1.9,-2.583,-0.011
HIG,1,2020,72.6,0.3,0.004,0.003,64,14573.0,0.641,1.8,-0.754,-0.094
HIG,4,2019,22.7,0.4,0.017,0.009,263,16083.0,0.613,1.6,-8.549,0.006
HIG,3,2019,-171.7,0.4,-0.002,-0.001,-34,15981.0,0.603,1.5,-1.124,0.008
HIG,2,2019,22.3,0.4,0.018,0.01,282,15855.0,0.631,1.7,-0.173,0.0
HIG,1,2019,15.2,0.3,0.022,0.013,341,15850.0,0.657,1.9,1.725,0.004
HIG,4,2018,50.2,0.4,0.008,0.004,125,15791.0,0.536,1.2,-0.676,-0.042
HIG,3,2018,17.3,0.4,0.024,0.013,386,16481.0,0.559,1.3,-121.088,0.028
HIG,2,2018,-1863.6,0.4,0.0,0.0,-3,16038.0,0.526,1.1,-1.046,0.007
HIG,3,2017,113.5,0.3,0.003,0.001,44,16049.0,0.497,1.0,-1.504,0.003
HIG,3,2016,6.8,0.2,0.032,0.019,555,17236.0,0.625,1.7,-0.3,-0.002
HIG,2,2016,7.6,0.3,0.046,0.03,793,17265.0,0.658,1.9,-0.209,-0.058
HIG,1,2016,5.7,0.3,0.055,0.037,1003,18326.0,0.634,1.7,0.106,0.002
HIG,4,2015,5.0,0.2,0.05,0.034,907,18282.0,0.71,2.4,-18.076,0.064
HIG,3,2015,-82.8,0.3,-0.003,-0.002,-53,17188.0,0.545,1.2,-1.295,-0.005
HIG,4,2014,,,0.028,0.017,518,18360.0,0.648,1.8,0.157,0.012
HPB,2,2013,,,0.189,0.115,3945,21283.0,0.593,1.6,-0.026,-0.028
HPB,1,2013,,,0.189,0.117,4049,21903.0,0.627,1.9,0.071,0.019
HTL,4,2022,4.9,0.8,0.181,0.113,3294,19598.0,0.658,1.9,-0.103,0.054
HTL,3,2022,5.0,1.0,0.21,0.119,3674,18600.0,0.64,1.8,0.319,0.045
HTL,2,2022,6.6,1.0,0.162,0.09,2786,17793.0,0.64,1.8,0.355,0.042
HTL,1,2022,10.0,1.2,0.124,0.073,2056,17070.0,0.604,1.5,-0.092,0.017
HTL,4,2021,8.8,1.2,0.14,0.077,2263,16792.0,0.588,1.4,0.229,0.022
HTL,3,2021,10.8,1.2,0.111,0.063,1842,16437.0,0.505,1.0,-0.362,-0.005
HTL,2,2021,5.9,1.0,0.179,0.093,2887,16518.0,0.481,0.9,0.086,0.031
HTL,1,2021,6.8,1.1,0.166,0.098,2659,16025.0,0.567,1.3,0.311,0.027
HTL,4,2020,7.3,1.0,0.128,0.066,2028,15599.0,0.519,1.1,0.873,-0.066
HTL,3,2020,11.6,0.8,0.066,0.04,1083,16699.0,0.639,1.8,0.648,0.061
HTL,2,2020,16.7,0.7,0.042,0.022,657,15733.0,0.57,1.3,-0.211,-0.015
HTL,1,2020,13.8,0.7,0.05,0.029,832,15967.0,0.61,1.6,-0.519,-0.008
HTL,4,2019,8.3,0.9,0.106,0.051,1729,16100.0,0.509,1.0,-0.2,-0.004
HTL,3,2019,6.4,0.9,0.134,0.066,2161,16160.0,0.564,1.3,0.39,0.034
HTL,2,2019,9.3,0.9,0.098,0.041,1555,15621.0,0.487,1.0,0.196,-0.091
HTL,1,2019,10.9,0.8,0.074,0.036,1300,17181.0,0.539,1.2,1.831,0.047
HTL,4,2018,24.8,0.7,0.026,0.011,459,16405.0,0.458,0.8,-0.668,0.026
HTL,3,2018,10.4,0.9,0.082,0.038,1386,15987.0,0.429,0.8,-0.24,-0.004
HTL,2,2018,8.1,0.9,0.108,0.046,1823,16055.0,0.374,0.6,-0.045,-0.102
HTL,1,2018,12.0,1.3,0.104,0.054,1909,17869.0,0.444,0.8,-0.11,-0.077
HTL,4,2017,13.4,1.5,0.113,0.058,2144,19365.0,0.431,0.8,0.449,0.075
HTL,3,2017,22.4,1.8,0.082,0.045,1480,18020.0,0.507,1.0,-0.051,0.021
HTL,2,2017,20.3,1.8,0.089,0.044,1559,17651.0,0.497,1.0,-0.341,-0.065
HTL,1,2017,13.0,1.6,0.123,0.073,2368,18878.0,0.614,1.6,-0.466,0.008
HTL,4,2016,7.6,1.8,0.246,0.135,4433,18720.0,0.649,1.8,-0.322,0.038
HTL,3,2016,6.7,2.4,0.402,0.197,6534,18040.0,0.594,1.5,-0.304,0.026
HTL,2,2016,6.8,3.6,0.585,0.256,9392,17591.0,0.497,1.0,-0.213,-0.098
HTL,1,2016,4.7,2.9,0.746,0.365,11939,19510.0,0.577,1.4,0.059,0.129
HTL,4,2015,5.8,3.8,0.762,0.345,11278,17287.0,0.471,0.9,-0.046,0.192
HTL,3,2015,4.0,3.3,1.007,0.329,11827,14506.0,0.403,0.7,0.241,-0.002
HTL,2,2015,3.9,2.6,0.847,0.316,9527,14531.0,0.384,0.6,0.501,0.163
HTL,1,2015,2.6,1.3,0.595,0.261,6346,12498.0,0.396,0.7,0.21,0.015
HTL,4,2014,,,0.508,0.22,5245,12310.0,0.431,0.8,0.996,0.371
HTL,3,2014,,,0.316,0.101,2628,8980.0,0.25,0.3,0.315,0.126
HTL,2,2014,,,0.257,0.109,1998,7972.0,0.356,0.6,-0.075,-0.097
HTL,1,2014,,,0.266,0.143,2159,8833.0,0.518,1.1,0.239,0.057
HTL,4,2013,,,0.222,0.113,1742,8356.0,0.439,0.8,0.312,0.093
HTL,3,2013,,,0.181,0.097,1328,7643.0,0.473,0.9,0.288,0.006
HTL,2,2013,,,0.142,0.083,1031,7599.0,0.532,1.1,2.174,0.027
HTL,1,2013,,,0.044,0.026,324,7403.0,0.566,1.3,0.171,0.007
HU1,4,2022,20.4,0.5,0.027,0.005,362,13856.0,0.189,0.3,-0.444,0.01
HU1,3,2022,12.6,0.6,0.049,0.01,652,13721.0,0.196,0.3,-0.078,-0.014
HU1,2,2022,12.3,0.6,0.05,0.009,707,13910.0,0.201,0.3,0.1,0.029
HU1,1,2022,23.5,1.1,0.047,0.008,643,13513.0,0.193,0.3,0.118,0.007
HU1,4,2021,24.0,1.0,0.042,0.007,575,13421.0,0.195,0.3,0.221,0.032
HU1,3,2021,24.6,0.9,0.036,0.006,471,13006.0,0.212,0.3,0.144,-0.087
HU1,2,2021,22.3,0.6,0.029,0.004,411,14251.0,0.172,0.2,-0.205,0.03
HU1,1,2021,19.3,0.7,0.036,0.005,517,13833.0,0.141,0.2,0.024,0.0
HU1,4,2020,16.0,0.6,0.035,0.004,506,13840.0,0.149,0.2,-0.438,0.023
HU1,3,2020,6.2,0.4,0.064,0.007,900,13525.0,0.132,0.2,-0.005,-0.022
HU1,2,2020,6.0,0.4,0.063,0.008,904,13828.0,0.134,0.2,-0.002,-0.093
HU1,1,2020,6.8,0.4,0.06,0.008,906,15241.0,0.129,0.2,0.004,-0.004
HU1,4,2019,8.7,0.5,0.059,0.007,902,15304.0,0.111,0.1,-0.061,0.049
HU1,3,2019,7.9,0.5,0.066,0.007,961,14591.0,0.104,0.1,-0.007,-0.018
HU1,2,2019,8.5,0.6,0.066,0.008,968,14859.0,0.126,0.2,0.204,-0.019
HU1,1,2019,9.7,0.5,0.052,0.007,804,15152.0,0.145,0.2,-0.018,0.0
HU1,4,2018,10.5,0.6,0.053,0.007,819,15146.0,0.125,0.2,0.307,0.177
HU1,3,2018,12.2,0.6,0.042,0.006,627,12867.0,0.096,0.1,0.031,-0.101
HU1,2,2018,11.7,0.5,0.041,0.006,608,14311.0,0.116,0.1,0.035,-0.105
HU1,1,2018,12.7,0.5,0.037,0.007,587,15982.0,0.142,0.2,0.066,0.001
HU1,4,2017,10.2,0.4,0.034,0.007,551,15963.0,0.161,0.2,1.427,0.038
HU1,3,2017,27.3,0.4,0.015,0.003,227,15385.0,0.174,0.2,-0.336,0.0
HU1,2,2017,12.2,0.3,0.022,0.005,341,15388.0,0.187,0.3,-0.013,-0.04
HU1,1,2017,12.4,0.3,0.021,0.006,346,16030.0,0.249,0.4,-0.031,-0.003
HU1,4,2016,8.9,0.2,0.022,0.005,357,16071.0,0.232,0.3,0.177,0.128
HU1,3,2016,13.3,0.3,0.019,0.005,303,14244.0,0.223,0.3,-0.152,-0.092
HU1,2,2016,12.1,0.3,0.022,0.006,358,15683.0,0.279,0.4,-0.415,0.055
HU1,1,2016,7.6,0.3,0.037,0.009,612,14869.0,0.244,0.4,-0.249,-0.003
HU1,4,2015,5.9,0.3,0.05,0.012,815,14916.0,0.239,0.4,0.034,-0.027
HU1,3,2015,6.4,0.3,0.048,0.011,788,15336.0,0.227,0.3,0.011,-0.081
HU1,2,2015,5.5,0.3,0.048,0.01,779,16685.0,0.236,0.3,-0.122,0.119
HU1,1,2015,5.0,0.3,0.055,0.011,887,14913.0,0.208,0.3,0.08,0.013
HU1,4,2014,,,0.051,0.01,821,14715.0,0.197,0.3,-0.301,0.013
HU1,3,2014,,,0.075,0.014,1175,14526.0,0.187,0.3,0.083,0.013
HU1,2,2014,,,0.07,0.012,1084,14335.0,0.175,0.2,0.601,-0.016
HU1,1,2014,,,0.041,0.007,677,14563.0,0.166,0.2,0.193,0.012
HU1,4,2013,,,0.034,0.006,567,14391.0,0.153,0.2,-12.118,0.047
HU1,3,2013,,,-0.003,-0.001,-51,13748.0,0.148,0.2,-1.383,0.002
HU1,2,2013,,,0.008,0.001,133,13714.0,0.146,0.2,-0.945,-0.114
HU1,1,2013,,,0.139,0.024,2439,15478.0,0.155,0.2,-0.009,-0.028
HU3,4,2022,-5.8,0.4,-0.069,-0.032,-982,13536.0,0.518,1.1,-12.321,-0.069
HU3,3,2022,75.8,0.5,0.006,0.003,86,14537.0,0.493,1.0,1.845,-0.001
HU3,2,2022,221.9,0.5,0.002,0.001,30,14546.0,0.511,1.0,-1.577,-0.015
HU3,1,2022,-168.6,0.6,-0.004,-0.002,-52,14765.0,0.441,0.8,-2.419,-0.006
HU3,4,2021,236.0,0.6,0.002,0.001,37,14849.0,0.43,0.8,-0.685,0.01
HU3,3,2021,64.3,0.5,0.008,0.004,118,14707.0,0.501,1.0,-0.212,-0.004
HU3,2,2021,53.6,0.5,0.01,0.005,150,14773.0,0.49,1.0,-0.662,-0.02
HU3,1,2021,17.4,0.5,0.029,0.015,444,15078.0,0.569,1.3,2.105,0.0
HU3,4,2020,54.8,0.5,0.009,0.004,143,15073.0,0.574,1.3,-0.621,0.004
HU3,3,2020,18.1,0.5,0.025,0.01,377,15012.0,0.518,1.1,-0.629,-0.002
HU3,2,2020,7.0,0.5,0.067,0.024,1019,15046.0,0.482,0.9,-0.302,-0.047
HU3,1,2020,4.1,0.4,0.092,0.028,1461,15790.0,0.475,0.9,-0.25,-0.042
HU3,4,2019,3.6,0.4,0.121,0.034,1947,16490.0,0.423,0.7,-0.299,0.042
HU3,3,2019,2.5,0.4,0.183,0.043,2779,15819.0,0.354,0.6,0.157,0.043
HU3,2,2019,2.9,0.5,0.163,0.035,2402,15159.0,0.281,0.4,0.092,-0.053
HU3,1,2019,3.3,0.5,0.148,0.03,2200,16008.0,0.226,0.3,0.045,0.012
HU3,4,2018,3.4,0.4,0.123,0.028,2105,15818.0,0.213,0.3,0.541,0.092
HU3,3,2018,5.0,0.5,0.086,0.018,1365,14488.0,0.17,0.2,-0.109,0.016
HU3,2,2018,4.9,0.5,0.098,0.021,1532,14259.0,0.174,0.2,0.401,0.039
HU3,1,2018,6.8,0.5,0.069,0.016,1093,13722.0,0.182,0.2,-0.401,-0.258
HU3,4,2017,2.7,0.3,0.103,0.027,1825,18502.0,0.249,0.4,0.283,0.067
HU3,3,2017,4.0,0.3,0.083,0.024,1422,17337.0,0.258,0.4,0.039,0.025
HU3,2,2017,3.3,0.3,0.082,0.024,1369,16908.0,0.267,0.4,-0.308,-0.054
HU3,1,2017,2.2,0.2,0.113,0.035,1977,17880.0,0.302,0.5,0.295,0.046
HU3,4,2016,2.5,0.2,0.09,0.025,1526,17093.0,0.28,0.4,-0.269,0.005
HU3,3,2016,2.5,0.3,0.126,0.035,2088,17006.0,0.317,0.5,0.1,0.021
HU3,2,2016,1.9,0.2,0.117,0.033,1897,16653.0,0.319,0.5,0.376,-0.027
HU3,1,2016,2.6,0.2,0.082,0.023,1379,17115.0,0.31,0.5,0.253,0.024
HU3,4,2015,3.1,0.2,0.067,0.017,1100,16712.0,0.269,0.4,-0.143,0.04
HU3,3,2015,2.6,0.2,0.082,0.02,1283,16076.0,0.246,0.4,0.12,0.01
HU3,2,2015,3.1,0.2,0.073,0.018,1146,15923.0,0.254,0.4,-0.084,0.03
HU3,1,2015,2.7,0.2,0.077,0.02,1251,15457.0,0.247,0.4,0.056,0.006
HU3,4,2014,,,0.073,0.018,1184,15361.0,0.235,0.3,-0.123,0.066
HU3,3,2014,,,0.084,0.02,1350,14405.0,0.23,0.3,-0.116,0.001
HU3,2,2014,,,0.096,0.023,1528,14397.0,0.23,0.3,0.117,-0.046
HU3,1,2014,,,0.084,0.02,1368,15098.0,0.232,0.3,-0.044,0.008
HU3,4,2013,,,0.089,0.021,1430,14973.0,0.223,0.3,-0.348,-0.043
HU3,3,2013,,,0.141,0.033,2194,15645.0,0.222,0.3,0.007,0.012
HU3,2,2013,,,0.142,0.032,2179,15462.0,0.222,0.3,0.036,0.0
HU3,1,2013,,,0.138,0.031,2103,15456.0,0.222,0.3,-0.126,0.012
HVX,4,2022,62.2,0.3,0.004,0.002,45,10681.0,0.575,1.4,-0.118,0.001
HVX,3,2022,73.6,0.4,0.005,0.003,51,10675.0,0.571,1.3,1.737,0.0
HVX,2,2022,226.2,0.4,0.002,0.001,18,10671.0,0.585,1.4,-0.099,0.025
HVX,1,2022,354.1,0.7,0.002,0.001,21,10406.0,0.601,1.5,-0.038,0.001
HVX,4,2021,373.0,0.8,0.002,0.001,21,10397.0,0.564,1.3,0.911,0.001
HVX,3,2021,741.9,0.8,0.001,0.001,11,10385.0,0.564,1.3,-0.809,-0.003
HVX,2,2021,98.9,0.6,0.006,0.003,59,10415.0,0.575,1.4,-0.394,-0.016
HVX,1,2021,41.1,0.4,0.009,0.005,98,10586.0,0.567,1.3,0.005,0.002
HVX,4,2020,33.2,0.3,0.009,0.005,98,10567.0,0.555,1.2,-0.04,0.0
HVX,3,2020,30.0,0.3,0.01,0.005,102,10565.0,0.544,1.2,-0.455,0.002
HVX,2,2020,16.2,0.3,0.018,0.009,188,10546.0,0.508,1.0,0.919,0.004
HVX,1,2020,33.9,0.3,0.009,0.005,98,10502.0,0.526,1.1,-0.196,0.001
HVX,4,2019,24.2,0.3,0.012,0.006,121,10492.0,0.505,1.0,-0.576,0.001
HVX,3,2019,10.5,0.3,0.027,0.013,287,10486.0,0.486,0.9,0.552,0.009
HVX,2,2019,15.1,0.3,0.018,0.008,185,10392.0,0.466,0.9,-0.211,-0.025
HVX,1,2019,13.9,0.3,0.022,0.01,234,10663.0,0.451,0.8,0.321,0.003
HVX,4,2018,21.3,0.4,0.017,0.007,177,10626.0,0.467,0.9,-3.147,0.016
HVX,3,2018,-40.5,0.3,-0.008,-0.003,-82,10455.0,0.44,0.8,-0.001,0.0
HVX,2,2018,-39.3,0.3,-0.008,-0.003,-82,10453.0,0.433,0.8,2.502,-0.025
HVX,1,2018,-140.7,0.3,-0.002,-0.001,-23,10726.0,0.428,0.7,-1.712,-0.005
HVX,4,2017,112.2,0.3,0.003,0.001,33,10778.0,0.436,0.8,-0.847,-0.008
HVX,3,2017,17.8,0.4,0.02,0.008,217,10865.0,0.425,0.7,-0.326,0.0
HVX,2,2017,11.6,0.3,0.03,0.012,322,10863.0,0.428,0.7,-0.2,0.004
HVX,1,2017,10.8,0.4,0.039,0.015,402,10819.0,0.39,0.6,0.053,0.008
HVX,4,2016,13.1,0.5,0.037,0.015,382,10739.0,0.422,0.7,-0.081,0.009
HVX,3,2016,8.5,0.3,0.041,0.015,415,10644.0,0.387,0.6,0.321,0.01
HVX,2,2016,13.2,0.4,0.031,0.012,314,10536.0,0.398,0.7,0.106,0.048
HVX,1,2016,14.3,0.4,0.029,0.011,284,10051.0,0.378,0.6,1.077,0.004
HVX,4,2015,38.9,0.5,0.014,0.005,137,10015.0,0.392,0.6,1.827,0.013
HVX,3,2015,99.5,0.5,0.005,0.002,48,9887.0,0.361,0.6,-1.828,0.001
HVX,2,2015,-93.8,0.6,-0.006,-0.002,-58,9880.0,0.366,0.6,-1.496,0.012
HVX,1,2015,49.4,0.6,0.012,0.004,117,9760.0,0.365,0.6,-0.445,-0.02
HVX,4,2014,,,0.029,0.008,212,9961.0,0.382,0.6,-2.061,0.006
HVX,3,2014,,,-0.027,-0.007,-200,9898.0,0.359,0.6,1.048,-0.01
HVX,2,2014,,,-0.013,-0.003,-97,9999.0,0.343,0.5,-0.418,0.032
HVX,1,2014,,,-0.023,-0.006,-167,9688.0,0.328,0.5,-0.542,1.124
HVX,4,2013,,,-0.077,-0.022,-366,4562.0,0.174,0.2,-3.149,-0.076
HVX,3,2013,,,0.035,0.009,170,4935.0,0.155,0.2,-0.448,0.0
HVX,2,2013,,,0.064,0.016,309,4933.0,0.166,0.2,1.018,0.052
HVX,1,2013,,,0.032,0.008,153,4690.0,0.162,0.2,-0.675,-0.051
ITD,4,2020,6.0,0.7,0.112,0.053,1385,12622.0,0.443,1.2,0.622,-0.003
ITD,3,2020,9.1,0.6,0.067,0.034,854,12657.0,0.475,1.3,0.088,0.004
ITD,2,2020,9.4,0.6,0.062,0.034,785,12601.0,0.503,1.5,0.024,0.005
ITD,1,2020,7.7,0.5,0.06,0.034,767,12542.0,0.528,1.7,-0.025,-0.076
ITD,4,2019,10.8,0.6,0.055,0.03,786,13571.0,0.504,1.5,-0.227,-0.059
ITD,3,2019,9.0,0.6,0.069,0.039,1016,14424.0,0.537,1.7,-0.308,-0.001
ITD,2,2019,6.2,0.6,0.101,0.059,1469,14432.0,0.62,2.8,-0.061,0.005
ITD,1,2019,6.1,0.7,0.108,0.061,1565,14365.0,0.587,2.3,0.132,-0.03
ITD,4,2018,5.9,0.6,0.095,0.051,1382,14815.0,0.562,2.1,0.216,-0.021
ITD,3,2018,7.8,0.6,0.077,0.043,1136,15137.0,0.606,2.6,-0.328,0.027
ITD,2,2018,4.9,0.6,0.113,0.062,1692,14739.0,0.549,2.0,-0.05,0.013
ITD,1,2018,4.5,0.6,0.118,0.063,1781,14544.0,0.549,2.0,0.046,0.023
ITD,4,2017,5.6,0.7,0.111,0.049,1702,14213.0,0.515,1.7,-0.524,-0.018
